,Ссылка,Комнаты,Цена,Цена за метр,Метро,Время до метро(мин),Площадь(м2),Максимальный этаж,Этаж,Тип строения,Тип жилья
921,https://krasnogorsk.cian.ru/sale/flat/301826886/,3,18000000,200000,Митино,5,90,19,14,Квартира,Вторичка
922,https://ramenskoye.cian.ru/sale/flat/301826814/,1,5600000,147368,Раменское,17,38,5,2,Квартира,Вторичка
923,https://dolgoprudny.cian.ru/sale/flat/301826813/,2,15400000,228826,Долгопрудная,16,67.3,27,16,Квартира,Вторичка
924,https://www.cian.ru/sale/flat/301826807/,1,6700000,189266,Бунинская аллея,15,35.4,16,11,Квартира,Вторичка
925,https://www.cian.ru/sale/flat/301826799/,2,17900000,318505,Бульвар Рокоссовского,11,56.2,33,14,Квартира,Новостройка
926,https://www.cian.ru/sale/flat/301826796/,2,15150000,334437,Беляево,9,45.3,9,2,Квартира,Вторичка
927,https://www.cian.ru/sale/flat/301826759/,2,12200000,270510,Трикотажная,18,45.1,14,14,Квартира,Вторичка
928,https://zhukovsky.cian.ru/sale/flat/301826745/,1,5390000,153561,Отдых,8,35.1,14,7,Квартира,Вторичка
929,https://www.cian.ru/sale/flat/301826732/,3,17900000,201124,Беломорская,18,89,19,10,Квартира,Вторичка
930,https://www.cian.ru/sale/flat/301826600/,1,14990000,416389,Бульвар Рокоссовского,9,36,33,16,Квартира,Вторичка
931,https://www.cian.ru/sale/flat/301826505/,4,160000000,1056106,Охотный ряд,6,151.5,14,14,Квартира,Вторичка
932,https://www.cian.ru/sale/flat/301826371/,1,9250000,231250,Некрасовка,9,40,25,21,Квартира,Вторичка
933,https://www.cian.ru/sale/flat/301826367/,2,11500000,256696,Марьино,5,44.8,9,1,Квартира,Вторичка
934,https://www.cian.ru/sale/flat/301826360/,3,27250000,426448,Марксистская,7,63.9,18,10,Квартира,Вторичка
935,https://odintsovo.cian.ru/sale/flat/301826359/,4,17500000,159091,Сколково,16,110,23,21,Квартира,Вторичка
936,https://balashikha.cian.ru/sale/flat/301826358/,1,6200000,168478,Салтыковская,20,36.8,6,2,Квартира,Вторичка
937,https://www.cian.ru/sale/flat/301826293/,3,13190000,244259,Аэропорт,15,54,5,1,Квартира,Вторичка
938,https://www.cian.ru/sale/flat/301826289/,4,25079245,205231,Тёплый Стан,13,122.2,15,2,Квартира,Новостройка
939,https://lyubertsy.cian.ru/sale/flat/301826195/,1,6900000,221865,Лухмановская,14,31.1,5,5,Квартира,Вторичка
940,https://www.cian.ru/sale/flat/301826133/,2,19800000,373585,Деловой центр,11,53,14,6,Квартира,Вторичка
941,https://www.cian.ru/sale/flat/301825941/,1,12790000,465091,Беломорская,8,27.5,17,6,Апартаменты,Вторичка
942,https://www.cian.ru/sale/flat/301825902/,1,8500000,277778,Яхромская,20,30.6,5,3,Квартира,Вторичка
943,https://www.cian.ru/sale/flat/301825854/,3,27000000,349741,Говорово,8,77.2,17,8,Квартира,Вторичка
944,https://khimki.cian.ru/sale/flat/301825828/,3,7600000,148728,Фирсановская,18,51.1,5,1,Квартира,Вторичка
945,https://www.cian.ru/sale/flat/301825830/,1,15300000,440922,Давыдково,4,34.7,33,12,Квартира,Вторичка
946,https://www.cian.ru/sale/flat/301825812/,3,16599000,291211,Люблино,3,57,5,4,Квартира,Вторичка
947,https://www.cian.ru/sale/flat/301825810/,3,33500000,493373,Нагатинская,6,67.9,29,26,Квартира,Новостройка
948,https://www.cian.ru/sale/flat/301825784/,1,11000000,309859,Зеленоград — Крюково,5,35.5,14,12,Квартира,Вторичка
949,https://khimki.cian.ru/sale/flat/301825779/,2,9200000,184000,Химки,8,50,9,3,Квартира,Вторичка
950,https://www.cian.ru/sale/flat/301825690/,1,8500000,244957,Свиблово,8,34.7,16,1,Квартира,Вторичка
951,https://www.cian.ru/sale/flat/301825680/,2,14499000,273566,Свиблово,3,53,12,3,Квартира,Вторичка
952,https://dolgoprudny.cian.ru/sale/flat/301825672/,1,7790000,319262,Ховрино,14,24.4,24,8,Квартира,Вторичка
953,https://www.cian.ru/sale/flat/301825642/,3,28000000,436137,Нагатинская,6,64.2,29,22,Квартира,Новостройка
954,https://www.cian.ru/sale/flat/301825625/,2,30500000,544643,Ботанический сад,3,56,27,9,Квартира,Вторичка
955,https://www.cian.ru/sale/flat/301825603/,1,9500000,395833,Перово,9,24,5,3,Квартира,Вторичка
956,https://www.cian.ru/sale/flat/301825551/,1,22499000,468729,Кутузовская,2,48,11,2,Квартира,Вторичка
957,https://www.cian.ru/sale/flat/301825503/,2,16800000,279070,Свиблово,5,60.2,17,17,Квартира,Вторичка
958,https://balashikha.cian.ru/sale/flat/301825485/,3,7000000,139721,Ольгино,10,50.1,9,5,Квартира,Вторичка
959,https://www.cian.ru/sale/flat/301825428/,1,9279999,254945,Ховрино,11,36.4,16,6,Квартира,Вторичка
960,https://www.cian.ru/sale/flat/301825424/,2,12089999,314026,Водный стадион,9,38.5,12,7,Квартира,Вторичка
961,https://krasnogorsk.cian.ru/sale/flat/301825422/,2,11700000,234000,Опалиха,20,50,7,4,Квартира,Вторичка
962,https://www.cian.ru/sale/flat/301825416/,3,23300000,274441,Бульвар Адмирала Ушакова,6,84.9,17,5,Квартира,Вторичка
963,https://www.cian.ru/sale/flat/301825412/,1,16000000,410256,Солнцево,5,39,11,10,Квартира,Вторичка
964,https://www.cian.ru/sale/flat/301825408/,2,10500000,229759,Коммунарка,8,45.7,4,1,Квартира,Вторичка
965,https://www.cian.ru/sale/flat/301825405/,1,10950000,280769,Бабушкинская,5,39,12,1,Квартира,Вторичка
966,https://www.cian.ru/sale/flat/301825396/,1,9800000,279202,Кантемировская,12,35.1,16,16,Квартира,Вторичка
967,https://www.cian.ru/sale/flat/301825366/,3,22000000,314286,Саларьево,12,70,28,24,Квартира,Вторичка
968,https://www.cian.ru/sale/flat/301825365/,1,13900000,360104,Дубровка,3,38.6,14,13,Квартира,Вторичка
969,https://www.cian.ru/sale/flat/301825363/,1,38000000,950000,Деловой центр,18,40,20,10,Квартира,Вторичка
970,https://www.cian.ru/sale/flat/301825353/,1,11100000,261792,Коммунарка,17,42.4,14,14,Квартира,Вторичка
971,https://www.cian.ru/sale/flat/301825345/,4,43500000,435872,Нагатинская,6,99.8,29,24,Квартира,Новостройка
972,https://www.cian.ru/sale/flat/301825336/,3,13000000,228070,Новогиреево,15,57,9,7,Квартира,Вторичка
973,https://www.cian.ru/sale/flat/301825331/,2,12000000,306122,Сходненская,19,39.2,12,12,Квартира,Вторичка
974,https://www.cian.ru/sale/flat/301825330/,1,10600000,299435,Новопеределкино,16,35.4,17,4,Квартира,Вторичка
975,https://kotelniki.cian.ru/sale/flat/301825302/,2,12600000,190909,Котельники,5,66,17,13,Квартира,Вторичка
976,https://odintsovo.cian.ru/sale/flat/301825300/,2,8500000,190157,Немчиновка,18,44.7,5,4,Квартира,Вторичка
977,https://www.cian.ru/sale/flat/301825290/,4,30000000,314465,Тропарёво,15,95.4,12,6,Квартира,Вторичка
978,https://www.cian.ru/sale/flat/301825258/,2,10999999,239130,Южная,15,46,9,1,Квартира,Вторичка
979,https://www.cian.ru/sale/flat/301825241/,2,15100000,284906,Бульвар Дмитрия Донского,15,53,14,4,Квартира,Вторичка
980,https://www.cian.ru/sale/flat/301825170/,1,11200000,427481,Волоколамская,20,26.2,28,17,Квартира,Вторичка
981,https://lyubertsy.cian.ru/sale/flat/301825160/,1,8000000,192771,Жулебино,6,41.5,14,10,Квартира,Вторичка
982,https://podolsk.cian.ru/sale/flat/301824840/,2,7100000,157778,Подольск,18,45,5,1,Квартира,Вторичка
983,https://www.cian.ru/sale/flat/301824791/,2,13500000,245455,Люблино,7,55,12,11,Квартира,Вторичка
984,https://reutov.cian.ru/sale/flat/301824767/,3,16300000,238653,Новокосино,10,68.3,16,9,Квартира,Вторичка
985,https://khimki.cian.ru/sale/flat/301824764/,2,13500000,210938,Ховрино,8,64,25,20,Квартира,Вторичка
986,https://www.cian.ru/sale/flat/301824742/,1,5740000,410000,Моссельмаш,10,14,5,3,Квартира,Вторичка
987,https://ramenskoye.cian.ru/sale/flat/301824729/,2,9000000,215827,Фабричная,15,41.7,22,5,Квартира,Вторичка
988,https://www.cian.ru/sale/flat/301824714/,3,18000000,315789,Сходненская,3,57,5,1,Квартира,Вторичка
989,https://www.cian.ru/sale/flat/301824710/,1,6255000,417000,Моссельмаш,10,15,5,2,Квартира,Вторичка
990,https://www.cian.ru/sale/flat/301824698/,1,12000000,489796,Полежаевская,5,24.5,36,13,Квартира,Вторичка
991,https://reutov.cian.ru/sale/flat/301824671/,2,13000000,248566,Новокосино,5,52.3,14,14,Квартира,Вторичка
992,https://odintsovo.cian.ru/sale/flat/301824617/,3,17990000,201006,Кунцевская,14,89.5,17,15,Квартира,Вторичка
993,https://khimki.cian.ru/sale/flat/301824609/,1,8100000,194245,Сходненская,11,41.7,25,11,Квартира,Вторичка
994,https://www.cian.ru/sale/flat/301824591/,1,9699999,262162,Планерная,5,37,16,2,Квартира,Вторичка
995,https://reutov.cian.ru/sale/flat/301824580/,1,7000000,237288,Новокосино,15,29.5,25,13,Квартира,Вторичка
996,https://www.cian.ru/sale/flat/301824555/,3,47000000,456311,Молодёжная,6,103,40,10,Квартира,Вторичка
997,https://www.cian.ru/sale/flat/301824550/,2,19200000,304762,Сетунь,5,63,14,10,Квартира,Вторичка
998,https://www.cian.ru/sale/flat/301824542/,3,30500000,399738,Крылатское,5,76.3,24,4,Квартира,Вторичка
999,https://www.cian.ru/sale/flat/301824529/,1,8300000,345833,Бунинская аллея,3,24,17,14,Квартира,Вторичка
1000,https://www.cian.ru/sale/flat/301824469/,2,13500000,302013,Перово,15,44.7,5,5,Квартира,Вторичка
1001,https://www.cian.ru/sale/flat/301824447/,1,11500000,302632,Стахановская,6,38,17,9,Квартира,Вторичка
1002,https://balashikha.cian.ru/sale/flat/301824428/,2,10500000,160796,Новокосино,16,65.3,17,5,Квартира,Вторичка
1003,https://www.cian.ru/sale/flat/301824304/,1,16000000,380952,Сходненская,9,42,14,9,Квартира,Вторичка
1004,https://krasnogorsk.cian.ru/sale/flat/301824245/,1,8670000,234324,Митино,7,37,17,7,Квартира,Вторичка
1005,https://www.cian.ru/sale/flat/301824215/,1,10500000,304967,Митино,7,34.43,24,5,Квартира,Новостройка
1006,https://www.cian.ru/sale/flat/301824203/,3,115000000,621622,Деловой центр,2,185,75,33,Апартаменты,Вторичка
1007,https://www.cian.ru/sale/flat/301824201/,3,130000000,593878,Деловой центр,2,218.9,75,23,Апартаменты,Вторичка
1008,https://www.cian.ru/sale/flat/301824111/,3,42500000,708333,Пушкинская,9,60,5,1,Квартира,Вторичка
1009,https://www.cian.ru/sale/flat/301824107/,3,19970000,302576,Новогиреево,16,66,12,9,Квартира,Вторичка
1010,https://www.cian.ru/sale/flat/301824056/,1,8500000,219638,Царицыно,6,38.7,24,5,Квартира,Вторичка
1011,https://www.cian.ru/sale/flat/301823982/,3,32000000,437278,Алексеевская,19,73.18,24,12,Квартира,Новостройка
1012,https://vidnoye.cian.ru/sale/flat/301823918/,2,8900000,149832,Зябликово,9,59.4,16,9,Квартира,Новостройка
1013,https://www.cian.ru/sale/flat/301823864/,1,9800000,326667,Кленовый бульвар,12,30,9,7,Квартира,Вторичка
1014,https://lyubertsy.cian.ru/sale/flat/301823779/,2,15999999,228571,Лермонтовский проспект,6,70,17,3,Квартира,Вторичка
1015,https://www.cian.ru/sale/flat/301823709/,2,30999000,499984,Автозаводская,18,62,40,19,Квартира,Вторичка
1016,https://www.cian.ru/sale/flat/301823682/,1,8300000,330677,Измайлово,9,25.1,24,4,Апартаменты,Новостройка
1017,https://www.cian.ru/sale/flat/301823672/,2,16300000,326000,Нахимовский проспект,11,50,12,5,Квартира,Вторичка
1018,https://odintsovo.cian.ru/sale/flat/301823665/,3,10900000,132927,Кунцевская,15,82,22,22,Квартира,Вторичка
1019,https://www.cian.ru/sale/flat/301823645/,2,27500000,625000,Добрынинская,8,44,12,9,Квартира,Вторичка
1020,https://khimki.cian.ru/sale/flat/301823632/,1,9100000,193617,Беломорская,10,47,24,13,Квартира,Вторичка
1021,https://reutov.cian.ru/sale/flat/301823602/,2,16400000,264516,Никольское,10,62,25,22,Квартира,Вторичка
1022,https://www.cian.ru/sale/flat/301823551/,1,13650000,372951,Коммунарка,32,36.6,17,13,Квартира,Новостройка
1023,https://balashikha.cian.ru/sale/flat/301823476/,1,7000000,184211,Железнодорожная,13,38,18,7,Квартира,Вторичка
1024,https://www.cian.ru/sale/flat/301823467/,3,27000000,385714,Кутузовская,16,70,25,20,Квартира,Вторичка
1025,https://www.cian.ru/sale/flat/301823404/,3,15770000,199620,Щёлковская,4,79,22,1,Квартира,Вторичка
1026,https://www.cian.ru/sale/flat/301823399/,3,51500000,313451,Петровский Парк,12,164.3,14,9,Квартира,Вторичка
1027,https://www.cian.ru/sale/flat/301823338/,3,28600000,239732,Царицыно,7,119.3,17,4,Квартира,Вторичка
1028,https://lyubertsy.cian.ru/sale/flat/301823326/,1,6700000,212698,Некрасовка,7,31.5,17,15,Квартира,Вторичка
1029,https://www.cian.ru/sale/flat/301823325/,1,19990000,475952,Аминьевская,8,42,32,10,Квартира,Вторичка
1030,https://khimki.cian.ru/sale/flat/301823292/,2,8700000,197727,Химки,5,44,9,9,Квартира,Вторичка
1031,https://www.cian.ru/sale/flat/301823276/,2,15000000,286260,Шипиловская,10,52.4,14,12,Квартира,Вторичка
1032,https://krasnogorsk.cian.ru/sale/flat/301823265/,1,7070000,204928,Нахабино,4,34.5,8,4,Квартира,Вторичка
1033,https://odintsovo.cian.ru/sale/flat/301823141/,2,11650000,217757,Сколково,18,53.5,22,12,Квартира,Вторичка
1034,https://krasnogorsk.cian.ru/sale/flat/301823104/,2,13700000,234589,Волоколамская,16,58.4,31,28,Квартира,Вторичка
1035,https://www.cian.ru/sale/flat/301823071/,1,43000000,1075000,Деловой центр,16,40,9,5,Квартира,Вторичка
1036,https://www.cian.ru/sale/flat/301823024/,2,11800000,263393,Шипиловская,16,44.8,2,2,Квартира,Вторичка
1037,https://lyubertsy.cian.ru/sale/flat/301822999/,3,9000000,150000,Лермонтовский проспект,18,60,9,1,Квартира,Вторичка
1038,https://www.cian.ru/sale/flat/301822953/,1,12800000,371014,Тульская,4,34.5,16,13,Квартира,Вторичка
1039,https://www.cian.ru/sale/flat/301822935/,2,17350000,381319,Проспект Мира,11,45.5,9,3,Квартира,Вторичка
1040,https://www.cian.ru/sale/flat/301822826/,3,41499000,592843,Минская,5,70,14,9,Квартира,Вторичка
1041,https://lyubertsy.cian.ru/sale/flat/301822817/,1,8500000,240793,Некрасовка,15,35.3,22,2,Квартира,Вторичка
1042,https://www.cian.ru/sale/flat/301822781/,3,35700000,517391,Алексеевская,5,69,30,7,Квартира,Вторичка
1043,https://www.cian.ru/sale/flat/301822712/,2,16000000,333333,Петровский Парк,17,48,9,3,Квартира,Вторичка
1044,https://www.cian.ru/sale/flat/301822676/,2,13700000,285417,Силикатная,12,48,10,10,Квартира,Вторичка
1045,https://www.cian.ru/sale/flat/301822662/,2,32500000,615530,Шелепиха,10,52.8,36,29,Квартира,Вторичка
1046,https://kotelniki.cian.ru/sale/flat/301822626/,5,14700000,144685,Котельники,13,101.6,12,1,Квартира,Вторичка
1047,https://lyubertsy.cian.ru/sale/flat/301822551/,3,11700000,156836,Косино,14,74.6,3,3,Квартира,Вторичка
1048,https://www.cian.ru/sale/flat/301822537/,3,17800000,245179,Текстильщики,6,72.6,4,3,Квартира,Вторичка
1049,https://www.cian.ru/sale/flat/301822516/,1,8000000,231884,Зеленоград — Крюково,4,34.5,22,12,Квартира,Вторичка
1050,https://www.cian.ru/sale/flat/301822498/,1,10000000,234357,Щербинка,10,42.67,17,6,Квартира,Вторичка
1051,https://www.cian.ru/sale/flat/301822490/,2,17990000,473421,Академическая,4,38,4,1,Квартира,Вторичка
1052,https://www.cian.ru/sale/flat/301822463/,2,23900000,426786,Октябрьское поле,7,56,18,13,Квартира,Вторичка
1053,https://podolsk.cian.ru/sale/flat/301822388/,2,6500000,144444,Силикатная,8,45,5,4,Квартира,Вторичка
1054,https://www.cian.ru/sale/flat/301822371/,1,11000000,318841,Улица Академика Янгеля,7,34.5,16,16,Квартира,Вторичка
1055,https://krasnogorsk.cian.ru/sale/flat/301822347/,1,6800000,174359,Нахабино,10,39,14,7,Квартира,Вторичка
1056,https://krasnogorsk.cian.ru/sale/flat/301822346/,3,9990000,153692,Красногорская,4,65,10,1,Квартира,Вторичка
1057,https://www.cian.ru/sale/flat/301822331/,3,19900000,306154,Тимирязевская,11,65,16,12,Квартира,Вторичка
1058,https://www.cian.ru/sale/flat/301822329/,2,26700000,329630,Шелепиха,14,81,51,5,Квартира,Новостройка
1059,https://reutov.cian.ru/sale/flat/301822312/,2,11400000,228000,Новокосино,5,50,9,8,Квартира,Вторичка
1060,https://www.cian.ru/sale/flat/301822273/,1,27500000,509259,Серпуховская,8,54,9,6,Квартира,Вторичка
1061,https://www.cian.ru/sale/flat/301822266/,2,15600000,294340,Тёплый Стан,5,53,14,5,Квартира,Вторичка
1062,https://kotelniki.cian.ru/sale/flat/301822264/,1,5650000,285354,Жулебино,7,19.8,26,25,Квартира,Вторичка
1063,https://www.cian.ru/sale/flat/301822238/,2,38500000,754902,Спортивная,15,51,9,3,Квартира,Вторичка
1064,https://www.cian.ru/sale/flat/301822202/,3,17500000,269231,Семёновская,7,65,12,7,Квартира,Вторичка
1065,https://www.cian.ru/sale/flat/301822163/,1,8250000,458333,Селигерская,11,18,30,23,Квартира,Новостройка
1066,https://www.cian.ru/sale/flat/301822080/,3,26000000,325000,Проспект Вернадского,11,80,10,2,Квартира,Вторичка
1067,https://www.cian.ru/sale/flat/301821936/,1,12300000,338843,Новаторская,14,36.3,16,16,Квартира,Вторичка
1068,https://www.cian.ru/sale/flat/301821906/,2,32700000,593466,Курская,5,55.1,11,6,Апартаменты,Новостройка
1069,https://vidnoye.cian.ru/sale/flat/301821714/,1,6490000,204732,Бульвар Дмитрия Донского,12,31.7,25,19,Квартира,Вторичка
1070,https://www.cian.ru/sale/flat/301821685/,1,18500000,513889,Серпуховская,8,36,9,3,Квартира,Вторичка
1071,https://krasnogorsk.cian.ru/sale/flat/301821683/,3,13000000,213465,Волоколамская,8,60.9,25,2,Квартира,Вторичка
1072,https://www.cian.ru/sale/flat/301821644/,1,18899999,448931,Курская,5,42.1,4,4,Апартаменты,Новостройка
1073,https://www.cian.ru/sale/flat/301821630/,2,18500000,330357,Отрадное,7,56,17,2,Квартира,Вторичка
1074,https://www.cian.ru/sale/flat/301821628/,2,11700000,156000,Кокошкино,11,75,17,2,Квартира,Вторичка
1075,https://www.cian.ru/sale/flat/301821553/,4,13350000,206656,Бескудниково,9,64.6,9,9,Квартира,Вторичка
1076,https://www.cian.ru/sale/flat/301821529/,1,13000000,325000,Дубровка,4,40,14,14,Квартира,Вторичка
1077,https://www.cian.ru/sale/flat/301821525/,2,13950000,268269,Мякинино,16,52,12,3,Квартира,Вторичка
1078,https://khimki.cian.ru/sale/flat/301821487/,3,13800000,164286,Новоподрезково,9,84,15,10,Квартира,Вторичка
1079,https://www.cian.ru/sale/flat/301821361/,3,24500000,326667,Строгино,7,75,16,16,Квартира,Вторичка
1080,https://www.cian.ru/sale/flat/301821355/,2,39200000,640523,Воронцовская,7,61.2,34,26,Квартира,Вторичка
1081,https://www.cian.ru/sale/flat/301821304/,1,12500000,297619,Медведково,5,42,23,6,Квартира,Вторичка
1082,https://www.cian.ru/sale/flat/301821204/,3,19499700,294113,Славянский бульвар,5,66.3,12,10,Квартира,Вторичка
1083,https://www.cian.ru/sale/flat/301821139/,2,13000000,250000,Рассказовка,10,52,17,16,Квартира,Вторичка
1084,https://www.cian.ru/sale/flat/301821126/,3,24000000,277457,Саларьево,4,86.5,22,13,Квартира,Вторичка
1085,https://lobnya.cian.ru/sale/flat/301820678/,1,11000000,342679,Лобня,2,32.1,3,1,Квартира,Вторичка
1086,https://www.cian.ru/sale/flat/301820594/,2,9900000,257812,Рязанский проспект,5,38.4,9,6,Квартира,Вторичка
1087,https://krasnogorsk.cian.ru/sale/flat/301820562/,2,7500000,178571,Нахабино,13,42,5,2,Квартира,Вторичка
1088,https://www.cian.ru/sale/flat/301820548/,3,222000000,1574468,Новокузнецкая,6,141,10,8,Квартира,Вторичка
1089,https://www.cian.ru/sale/flat/301820417/,2,19580000,259682,Рассказовка,8,75.4,25,21,Квартира,Вторичка
1090,https://lyubertsy.cian.ru/sale/flat/301820350/,1,6200000,194969,Люберцы,19,31.8,22,3,Квартира,Вторичка
1091,https://www.cian.ru/sale/flat/301820259/,1,8400000,313433,Коммунарка,13,26.8,25,13,Квартира,Вторичка
1092,https://www.cian.ru/sale/flat/301820162/,2,10500000,212121,Силикатная,11,49.5,14,2,Квартира,Вторичка
1093,https://odintsovo.cian.ru/sale/flat/301820129/,2,11100000,181967,Рассказовка,16,61,15,8,Квартира,Вторичка
1094,https://www.cian.ru/sale/flat/301819783/,2,29750000,537004,Новые Черёмушки,7,55.4,40,28,Квартира,Вторичка
1095,https://lyubertsy.cian.ru/sale/flat/301819357/,3,11000000,156695,Котельники,14,70.2,7,4,Квартира,Вторичка
1096,https://www.cian.ru/sale/flat/301819355/,3,30000000,416667,Автозаводская,5,72,19,2,Квартира,Новостройка
1097,https://www.cian.ru/sale/flat/301819023/,1,19900000,511568,Новые Черёмушки,16,38.9,17,10,Квартира,Вторичка
1098,https://www.cian.ru/sale/flat/301818549/,2,11100000,230769,Новогиреево,5,48.1,12,4,Квартира,Вторичка
1099,https://www.cian.ru/sale/flat/301816899/,4,98070000,920845,Улица 1905 года,12,106.5,23,3,Квартира,Новостройка
1100,https://www.cian.ru/sale/flat/301816854/,1,18500000,461347,Спартак,8,40.1,10,3,Квартира,Вторичка
1101,https://www.cian.ru/sale/flat/301816472/,3,12000000,259740,Шипиловская,6,46.2,12,1,Квартира,Вторичка
1102,https://ramenskoye.cian.ru/sale/flat/301816449/,1,5500000,138539,Ипподром,6,39.7,3,2,Квартира,Вторичка
1103,https://khimki.cian.ru/sale/flat/301816182/,1,5900000,159459,Молжаниново,7,37,17,12,Квартира,Вторичка
1104,https://www.cian.ru/sale/flat/301816132/,3,41021245,422899,Технопарк,5,97,23,2,Квартира,Новостройка
1105,https://www.cian.ru/sale/flat/301816115/,3,48951947,491979,Технопарк,6,99.5,6,2,Квартира,Новостройка
1106,https://www.cian.ru/sale/flat/301816113/,1,25238132,626256,Коломенская,19,40.3,6,6,Квартира,Новостройка
1107,https://www.cian.ru/sale/flat/301816102/,1,9200000,242105,Некрасовка,7,38,18,13,Квартира,Вторичка
1108,https://odintsovo.cian.ru/sale/flat/301816079/,2,9400000,205689,Одинцово,14,45.7,14,6,Квартира,Вторичка
1109,https://www.cian.ru/sale/flat/301816078/,3,27000000,385714,Кутузовская,16,70,25,20,Квартира,Вторичка
1110,https://www.cian.ru/sale/flat/301816076/,2,36000000,512091,Фили,6,70.3,23,19,Квартира,Новостройка
1111,https://www.cian.ru/sale/flat/301816037/,4,75103085,606698,Преображенская площадь,5,123.79,17,17,Квартира,Новостройка
1112,https://www.cian.ru/sale/flat/301816028/,1,15000000,378788,Домодедовская,15,39.6,25,2,Квартира,Вторичка
1113,https://www.cian.ru/sale/flat/301815990/,2,18500000,391949,Сокольники,10,47.2,12,6,Квартира,Вторичка
1114,https://khimki.cian.ru/sale/flat/301815854/,3,24500000,222727,Сходненская,10,110,23,20,Квартира,Вторичка
1115,https://www.cian.ru/sale/flat/301815635/,3,23400000,246316,Царицыно,6,95,22,11,Квартира,Вторичка
1116,https://www.cian.ru/sale/flat/301815621/,1,24000000,480000,Волгоградский проспект,15,50,30,22,Квартира,Вторичка
1117,https://www.cian.ru/sale/flat/301815579/,1,14500000,500000,Октябрьское поле,20,29,25,3,Квартира,Вторичка
1118,https://www.cian.ru/sale/flat/301815550/,1,18400000,511111,Шаболовская,15,36,12,5,Апартаменты,Вторичка
1119,https://krasnogorsk.cian.ru/sale/flat/301815498/,1,6600000,239130,Волоколамская,6,27.6,25,4,Квартира,Вторичка
1120,https://reutov.cian.ru/sale/flat/301815464/,1,6900000,230000,Никольское,14,30,25,8,Квартира,Вторичка
1121,https://www.cian.ru/sale/flat/301815328/,2,17183100,270600,Саларьево,17,63.5,14,11,Квартира,Новостройка
1122,https://www.cian.ru/sale/flat/301815096/,3,16200000,260032,Отрадное,16,62.3,12,11,Квартира,Вторичка
1123,https://khimki.cian.ru/sale/flat/301814961/,3,13250000,256783,Сходня,5,51.6,26,13,Квартира,Вторичка
1124,https://www.cian.ru/sale/flat/301814935/,1,9600000,209607,Щербинка,10,45.8,12,3,Квартира,Вторичка
1125,https://www.cian.ru/sale/flat/301814909/,3,39400000,525333,Мичуринский проспект,12,75,27,15,Квартира,Вторичка
1126,https://www.cian.ru/sale/flat/301814766/,1,8890000,296333,Митино,9,30,24,12,Апартаменты,Вторичка
1127,https://krasnogorsk.cian.ru/sale/flat/301814586/,1,8300000,232493,Нахабино,4,35.7,9,6,Квартира,Вторичка
1128,https://www.cian.ru/sale/flat/301814525/,2,11500000,302632,Бабушкинская,14,38,12,6,Квартира,Вторичка
1129,https://www.cian.ru/sale/flat/301814459/,1,12000000,291971,Физтех,11,41.1,17,9,Квартира,Вторичка
1130,https://lyubertsy.cian.ru/sale/flat/301814409/,2,8750000,136293,Жулебино,17,64.2,13,1,Квартира,Вторичка
1131,https://odintsovo.cian.ru/sale/flat/301814384/,3,15450000,181765,Рассказовка,19,85,25,8,Квартира,Вторичка
1132,https://www.cian.ru/sale/flat/301814376/,2,14000000,333333,Тульская,14,42,7,7,Квартира,Вторичка
1133,https://kotelniki.cian.ru/sale/flat/301814372/,1,8500000,169661,Котельники,5,50.1,25,16,Квартира,Вторичка
1134,https://www.cian.ru/sale/flat/301814363/,2,18500000,336364,Юго-Западная,12,55,16,16,Квартира,Вторичка
1135,https://www.cian.ru/sale/flat/301814357/,1,8200000,418367,Нахимовский проспект,9,19.6,5,1,Апартаменты,Вторичка
1136,https://www.cian.ru/sale/flat/301814355/,2,27999000,419147,Калужская,8,66.8,34,22,Квартира,Вторичка
1137,https://solnechnogorsk.cian.ru/sale/flat/301814349/,2,12000000,172414,Зеленоград — Крюково,7,69.6,17,11,Квартира,Вторичка
1138,https://odintsovo.cian.ru/sale/flat/301814348/,3,13850000,166867,Одинцово,4,83,25,13,Квартира,Вторичка
1139,https://www.cian.ru/sale/flat/301814330/,1,10500000,267176,Алтуфьево,20,39.3,12,2,Квартира,Вторичка
1140,https://www.cian.ru/sale/flat/301814326/,1,15999999,457143,Сухаревская,9,35,16,10,Квартира,Вторичка
1141,https://www.cian.ru/sale/flat/301814307/,2,16550000,254224,Митино,16,65.1,14,14,Квартира,Вторичка
1142,https://www.cian.ru/sale/flat/301814288/,2,40400000,577143,Аминьевская,8,70,38,5,Квартира,Вторичка
1143,https://www.cian.ru/sale/flat/301814211/,3,15990000,160865,Щербинка,8,99.4,14,4,Квартира,Вторичка
1144,https://www.cian.ru/sale/flat/301814207/,2,14300000,252650,Пыхтино,12,56.6,25,14,Квартира,Вторичка
1145,https://www.cian.ru/sale/flat/301814203/,2,23000000,383333,Рижская,2,60,8,5,Квартира,Вторичка
1146,https://www.cian.ru/sale/flat/301814202/,2,23300000,422868,Преображенская площадь,12,55.1,20,6,Квартира,Вторичка
1147,https://www.cian.ru/sale/flat/301814146/,3,16800000,260062,Бескудниково,12,64.6,12,12,Квартира,Вторичка
1148,https://reutov.cian.ru/sale/flat/301814142/,1,8500000,283333,Новокосино,9,30,9,8,Квартира,Вторичка
1149,https://www.cian.ru/sale/flat/301814141/,2,11300000,304582,Медведково,13,37.1,9,8,Квартира,Вторичка
